               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 486,            0.020076,           0.0098197,           0.0024778,             0.92337,             0.92627,             0.96647,             0.74514,            0.026064,           0.0069734,            0.001332,           0.0051985,           0.0051985,           0.0051985
                 487,            0.020182,           0.0098493,            0.002545,             0.91542,              0.9353,             0.96534,             0.74072,            0.025983,           0.0070391,           0.0014099,           0.0051886,           0.0051886,           0.0051886
                 488,            0.019451,            0.010344,           0.0022817,             0.95673,             0.89778,             0.96566,             0.75156,            0.025629,            0.007122,           0.0012071,           0.0051787,           0.0051787,           0.0051787
                 489,            0.019971,           0.0098304,           0.0023556,             0.95159,             0.90217,             0.96435,             0.73147,            0.025994,           0.0071474,           0.0012349,           0.0051688,           0.0051688,           0.0051688
                 490,            0.019804,            0.010225,           0.0024714,             0.95171,             0.88655,             0.93034,             0.71267,              0.0261,           0.0070731,           0.0010386,           0.0051589,           0.0051589,           0.0051589
                 491,            0.019638,             0.01008,           0.0020372,             0.94757,             0.88351,             0.94297,             0.72536,            0.026086,           0.0069953,           0.0011144,            0.005149,            0.005149,            0.005149
                 492,            0.020022,           0.0096106,           0.0024101,              0.9103,             0.93881,             0.96852,             0.74112,            0.025932,           0.0069398,           0.0012567,           0.0051391,           0.0051391,           0.0051391
                 493,            0.020175,           0.0097943,            0.002589,             0.94328,             0.88747,             0.95473,             0.73953,            0.025652,           0.0070039,           0.0015907,           0.0051292,           0.0051292,           0.0051292
                 494,            0.019305,             0.01012,           0.0024458,             0.95469,             0.88904,             0.95212,             0.73579,            0.025236,           0.0070067,           0.0017073,           0.0051193,           0.0051193,           0.0051193
                 495,            0.020706,           0.0095096,           0.0026834,             0.94286,             0.90016,             0.95755,             0.74493,             0.02508,           0.0069111,           0.0017113,           0.0051094,           0.0051094,           0.0051094
                 496,            0.020551,            0.010089,           0.0028958,             0.95308,             0.88055,             0.95615,             0.73702,            0.025233,           0.0070181,           0.0016114,           0.0050995,           0.0050995,           0.0050995
                 497,            0.020444,            0.010022,           0.0020175,             0.95276,             0.89347,             0.94965,             0.73007,            0.025382,           0.0069999,            0.001503,           0.0050896,           0.0050896,           0.0050896
                 498,            0.019251,            0.010175,           0.0018309,             0.95664,             0.88984,             0.94269,             0.72872,            0.025279,           0.0070298,           0.0013512,           0.0050797,           0.0050797,           0.0050797
                 499,            0.019701,            0.009735,           0.0032339,             0.95089,             0.88423,             0.94802,             0.73042,            0.025561,           0.0070502,           0.0014682,           0.0050698,           0.0050698,           0.0050698
                 500,            0.020759,            0.010386,           0.0026257,             0.95717,             0.88567,             0.94965,             0.73288,            0.025613,           0.0069943,           0.0014054,           0.0050599,           0.0050599,           0.0050599
                 501,            0.020858,            0.010559,           0.0032318,              0.9409,             0.89085,             0.94265,             0.73018,            0.025833,           0.0067796,             0.00132,             0.00505,             0.00505,             0.00505
                 502,            0.019981,           0.0094486,           0.0026524,             0.93641,             0.93218,             0.96374,             0.74618,            0.026362,           0.0067998,           0.0011203,           0.0050401,           0.0050401,           0.0050401
                 503,             0.02034,           0.0095537,           0.0026667,             0.93209,             0.93424,             0.96331,             0.74501,            0.026487,           0.0069444,           0.0011858,           0.0050302,           0.0050302,           0.0050302
                 504,            0.019679,            0.009719,           0.0032648,             0.92165,             0.90583,              0.9512,             0.73314,            0.026297,           0.0069468,           0.0015765,           0.0050203,           0.0050203,           0.0050203
                 505,            0.019662,           0.0098638,           0.0030877,              0.9315,             0.90515,              0.9485,             0.73251,            0.025297,            0.006833,           0.0017442,           0.0050104,           0.0050104,           0.0050104
                 506,              0.0189,           0.0099595,           0.0029023,             0.95444,             0.90406,             0.94986,             0.73561,            0.024623,           0.0068362,            0.001531,           0.0050005,           0.0050005,           0.0050005
                 507,            0.019931,           0.0098017,           0.0025035,             0.92673,             0.94015,             0.95932,             0.74698,            0.024956,           0.0069063,           0.0015095,           0.0049906,           0.0049906,           0.0049906
                 508,            0.019875,           0.0095122,           0.0024536,             0.93036,             0.94065,             0.95839,             0.74508,            0.025538,           0.0068504,           0.0014776,           0.0049807,           0.0049807,           0.0049807
                 509,            0.019513,           0.0095728,           0.0020927,             0.92744,             0.93281,             0.95928,             0.73822,            0.025834,           0.0068139,           0.0015266,           0.0049708,           0.0049708,           0.0049708
                 510,            0.019669,           0.0094964,           0.0025023,             0.91162,             0.93174,             0.95403,             0.72808,            0.025841,           0.0067696,           0.0015034,           0.0049609,           0.0049609,           0.0049609
                 511,            0.019958,            0.010376,           0.0030731,             0.90858,             0.94265,             0.95294,             0.72927,            0.025933,           0.0068466,           0.0009752,            0.004951,            0.004951,            0.004951
                 512,            0.020179,           0.0098646,           0.0025918,             0.94779,             0.92256,             0.96663,             0.74083,            0.025863,           0.0069642,           0.0011091,           0.0049411,           0.0049411,           0.0049411
                 513,            0.020613,            0.010045,           0.0025017,             0.92426,             0.94223,             0.96677,              0.7323,            0.025318,           0.0071798,           0.0013837,           0.0049312,           0.0049312,           0.0049312
                 514,            0.019977,           0.0096859,           0.0027839,              0.9124,             0.94481,             0.96338,              0.7324,            0.025103,           0.0070255,           0.0016985,           0.0049213,           0.0049213,           0.0049213
                 515,            0.019476,            0.010091,            0.002168,             0.95559,             0.90611,             0.96367,              0.7223,            0.025706,           0.0069205,           0.0017904,           0.0049114,           0.0049114,           0.0049114
                 516,            0.019576,           0.0098599,           0.0026004,             0.94987,             0.90326,             0.96436,             0.72589,            0.025607,            0.006867,             0.00158,           0.0049015,           0.0049015,           0.0049015
                 517,            0.019832,           0.0096142,           0.0031017,             0.94407,             0.91927,             0.96544,             0.74315,             0.02537,           0.0068679,           0.0024545,           0.0048916,           0.0048916,           0.0048916
                 518,            0.019784,           0.0095987,           0.0022043,             0.95178,             0.89328,             0.95024,             0.74182,            0.025541,           0.0070591,           0.0018274,           0.0048817,           0.0048817,           0.0048817
                 519,            0.018926,            0.010221,           0.0025075,             0.92599,             0.94879,             0.95851,             0.73872,            0.025503,           0.0071684,            0.001354,           0.0048718,           0.0048718,           0.0048718
                 520,            0.019726,            0.010397,           0.0024935,             0.92297,             0.95453,             0.96087,             0.74308,            0.024916,           0.0071793,           0.0012055,           0.0048619,           0.0048619,           0.0048619
                 521,            0.019181,           0.0097164,           0.0024031,             0.92604,             0.95077,             0.96388,             0.74677,            0.024956,           0.0071094,            0.001126,            0.004852,            0.004852,            0.004852
                 522,            0.018592,           0.0097569,           0.0019506,             0.94807,             0.92802,             0.96637,              0.7491,            0.025105,           0.0070979,           0.0010897,           0.0048421,           0.0048421,           0.0048421
                 523,            0.019661,           0.0099492,           0.0029008,             0.95697,             0.92633,             0.96795,             0.74232,            0.025045,           0.0071879,          0.00096066,           0.0048322,           0.0048322,           0.0048322
                 524,            0.019482,           0.0095264,           0.0023054,             0.95629,             0.91932,             0.96909,             0.75325,             0.02507,           0.0071469,          0.00094009,           0.0048223,           0.0048223,           0.0048223
                 525,            0.020248,           0.0096383,           0.0031027,             0.95989,             0.91375,               0.964,             0.73595,            0.025269,           0.0071354,          0.00092989,           0.0048124,           0.0048124,           0.0048124
                 526,            0.019933,           0.0097771,           0.0041022,             0.93745,              0.9309,             0.96552,             0.73523,            0.026175,           0.0070618,          0.00089872,           0.0048025,           0.0048025,           0.0048025
                 527,            0.020481,           0.0096413,           0.0030162,             0.93529,             0.93037,               0.965,             0.74213,            0.026435,           0.0069559,           0.0011284,           0.0047926,           0.0047926,           0.0047926
                 528,             0.01988,           0.0096733,           0.0038363,             0.93001,             0.93549,             0.96717,             0.74201,            0.026079,           0.0069408,           0.0012203,           0.0047827,           0.0047827,           0.0047827
                 529,            0.019022,            0.010162,           0.0024833,             0.91946,             0.95148,             0.96872,             0.73326,            0.026161,           0.0069627,           0.0010472,           0.0047728,           0.0047728,           0.0047728
                 530,             0.01956,           0.0097182,           0.0028451,             0.92399,              0.9469,              0.9665,             0.73439,            0.025767,           0.0069459,          0.00093122,           0.0047629,           0.0047629,           0.0047629
                 531,            0.019337,            0.010033,           0.0026452,             0.94745,             0.92343,             0.96271,              0.7388,            0.025824,           0.0069508,           0.0010528,            0.004753,            0.004753,            0.004753
                 532,            0.019163,            0.009709,           0.0019567,             0.94778,             0.92498,             0.96643,             0.73879,            0.025545,           0.0069159,           0.0012808,           0.0047431,           0.0047431,           0.0047431
                 533,            0.019549,           0.0098763,           0.0024476,               0.951,             0.92396,             0.96649,              0.7443,            0.025302,            0.006809,           0.0012234,           0.0047332,           0.0047332,           0.0047332
                 534,            0.019448,           0.0094237,           0.0016547,             0.94701,             0.92655,             0.96994,             0.75286,            0.025186,           0.0067146,           0.0012963,           0.0047233,           0.0047233,           0.0047233
                 535,            0.019359,           0.0096456,           0.0026537,             0.93933,             0.93066,             0.96846,             0.75465,            0.025571,           0.0067522,           0.0014895,           0.0047134,           0.0047134,           0.0047134
                 536,            0.019006,           0.0096422,           0.0033036,               0.925,             0.94258,             0.96912,             0.74508,            0.025341,           0.0067888,           0.0016468,           0.0047035,           0.0047035,           0.0047035
                 537,            0.019106,           0.0094658,           0.0020585,             0.93441,             0.94845,             0.97086,             0.75162,            0.025185,           0.0068805,            0.001544,           0.0046936,           0.0046936,           0.0046936
                 538,             0.01952,           0.0093182,           0.0032711,             0.93729,             0.93411,              0.9689,             0.75402,            0.024887,           0.0069345,           0.0020104,           0.0046837,           0.0046837,           0.0046837
                 539,            0.019675,           0.0096226,            0.002167,             0.92978,             0.94358,             0.96901,             0.75728,            0.024933,            0.006879,           0.0019795,           0.0046738,           0.0046738,           0.0046738
                 540,            0.019098,           0.0098732,           0.0032552,             0.92593,             0.94102,             0.96769,             0.75287,            0.024833,           0.0067827,            0.001531,           0.0046639,           0.0046639,           0.0046639
                 541,            0.019852,           0.0093405,           0.0026205,             0.94585,             0.93595,             0.96858,             0.74512,            0.025469,           0.0068066,            0.001235,            0.004654,            0.004654,            0.004654
                 542,            0.019144,           0.0098101,           0.0028858,             0.93956,             0.93906,              0.9701,             0.74486,            0.025642,           0.0067683,           0.0010814,           0.0046441,           0.0046441,           0.0046441
                 543,            0.019488,           0.0095745,           0.0022777,             0.88017,             0.96408,             0.95531,             0.72933,            0.025858,           0.0069271,           0.0012111,           0.0046342,           0.0046342,           0.0046342
                 544,            0.018949,           0.0095218,           0.0017737,             0.93869,             0.88003,             0.93999,             0.71364,            0.026478,           0.0069745,           0.0013167,           0.0046243,           0.0046243,           0.0046243
                 545,            0.019013,           0.0096008,           0.0024103,              0.9357,             0.89052,             0.94103,             0.71598,            0.026595,           0.0069537,           0.0011239,           0.0046144,           0.0046144,           0.0046144
                 546,             0.01902,           0.0092473,           0.0020459,              0.9443,             0.89889,             0.94555,              0.7217,            0.025528,           0.0069452,           0.0011741,           0.0046045,           0.0046045,           0.0046045
                 547,            0.018784,           0.0098662,           0.0027303,             0.94465,             0.90258,             0.95532,             0.73582,            0.025195,           0.0069949,           0.0012245,           0.0045946,           0.0045946,           0.0045946
                 548,            0.019698,           0.0096746,           0.0024865,             0.92725,             0.93979,             0.96921,             0.74058,            0.025883,           0.0069685,           0.0012605,           0.0045847,           0.0045847,           0.0045847
                 549,            0.018232,           0.0098823,           0.0024544,             0.95709,             0.91305,             0.97049,             0.74572,            0.025513,           0.0068373,           0.0014102,           0.0045748,           0.0045748,           0.0045748
                 550,            0.019001,           0.0097038,           0.0022317,             0.90564,             0.95979,              0.9661,             0.73876,            0.025399,            0.006869,           0.0015687,           0.0045649,           0.0045649,           0.0045649
                 551,             0.01784,           0.0093068,           0.0026515,             0.93093,             0.93284,             0.96684,             0.73449,            0.025359,           0.0070713,           0.0016075,            0.004555,            0.004555,            0.004555
                 552,            0.018872,             0.00935,            0.002615,             0.91818,             0.94101,             0.97101,             0.74579,            0.025404,           0.0072408,           0.0014008,           0.0045451,           0.0045451,           0.0045451
                 553,            0.018984,            0.009755,           0.0025118,               0.934,              0.9374,             0.96511,             0.74213,            0.025858,           0.0072576,           0.0012253,           0.0045352,           0.0045352,           0.0045352
                 554,            0.017948,           0.0096783,           0.0017869,             0.93701,             0.92857,             0.96304,             0.73381,            0.025709,           0.0071307,            0.001133,           0.0045253,           0.0045253,           0.0045253
                 555,            0.018845,            0.009772,           0.0022436,             0.94659,             0.92275,             0.96667,             0.72922,            0.025712,           0.0070454,           0.0011096,           0.0045154,           0.0045154,           0.0045154
                 556,            0.018385,           0.0097863,           0.0028852,             0.92491,             0.93367,              0.9621,             0.73752,            0.025025,           0.0070649,           0.0011822,           0.0045055,           0.0045055,           0.0045055
                 557,            0.018838,           0.0097158,           0.0023996,              0.9175,             0.94687,             0.96246,             0.73433,            0.025038,           0.0071373,           0.0011686,           0.0044956,           0.0044956,           0.0044956
                 558,            0.019575,           0.0094913,           0.0026949,             0.92119,             0.94021,              0.9597,             0.73272,            0.025601,           0.0070725,           0.0011486,           0.0044857,           0.0044857,           0.0044857
                 559,            0.018335,           0.0098923,           0.0030186,             0.96288,             0.90132,             0.96403,              0.7372,            0.025801,           0.0070756,           0.0012981,           0.0044758,           0.0044758,           0.0044758
                 560,            0.018774,            0.010194,           0.0033363,             0.96407,             0.87991,             0.95134,             0.72806,            0.025251,           0.0070691,           0.0014095,           0.0044659,           0.0044659,           0.0044659
                 561,            0.018757,           0.0096684,           0.0028549,             0.95575,             0.88895,             0.94974,             0.73137,            0.025418,            0.006982,           0.0012945,            0.004456,            0.004456,            0.004456
                 562,            0.019185,           0.0094162,           0.0031027,             0.95078,             0.90043,             0.95386,             0.72555,            0.025615,           0.0070039,           0.0013897,           0.0044461,           0.0044461,           0.0044461
                 563,            0.018409,           0.0098909,           0.0031716,             0.94635,             0.90383,             0.95565,             0.73448,            0.025437,           0.0070251,           0.0012087,           0.0044362,           0.0044362,           0.0044362
                 564,            0.018732,           0.0098083,           0.0025225,             0.94407,             0.89577,             0.95565,             0.72854,            0.025504,           0.0070116,           0.0009676,           0.0044263,           0.0044263,           0.0044263
                 565,            0.018162,           0.0094273,           0.0020902,             0.89957,             0.90732,             0.94411,             0.72286,            0.025668,           0.0070208,           0.0011007,           0.0044164,           0.0044164,           0.0044164
                 566,            0.018438,           0.0094745,           0.0019796,             0.89523,             0.90201,              0.9472,             0.73094,            0.025452,           0.0069833,           0.0013361,           0.0044065,           0.0044065,           0.0044065
                 567,            0.019319,           0.0096276,           0.0021187,             0.87782,             0.95184,             0.95446,             0.73487,             0.02548,           0.0069407,           0.0010441,           0.0043966,           0.0043966,           0.0043966
                 568,            0.018979,            0.010072,           0.0023817,             0.88984,             0.95717,             0.95596,             0.73478,            0.025548,            0.006892,          0.00083749,           0.0043867,           0.0043867,           0.0043867
                 569,            0.019238,           0.0093725,           0.0026273,             0.94662,             0.92161,             0.96675,             0.73946,            0.025019,           0.0068162,           0.0009903,           0.0043768,           0.0043768,           0.0043768
                 570,             0.01893,           0.0094327,           0.0025941,             0.91698,             0.95301,             0.96436,             0.73638,             0.02461,           0.0067561,           0.0010753,           0.0043669,           0.0043669,           0.0043669
                 571,            0.019474,           0.0099391,           0.0030695,             0.93946,             0.89408,             0.94698,             0.73609,            0.024353,           0.0067478,            0.001242,            0.004357,            0.004357,            0.004357
                 572,            0.018733,           0.0090806,           0.0024377,             0.94906,             0.88807,             0.95258,             0.73177,            0.024168,           0.0068239,           0.0010373,           0.0043471,           0.0043471,           0.0043471
                 573,            0.019609,           0.0098911,           0.0026184,             0.87622,             0.94928,             0.94921,             0.73829,            0.024398,           0.0068546,           0.0010996,           0.0043372,           0.0043372,           0.0043372
                 574,            0.018672,           0.0099559,           0.0024578,             0.95339,             0.92813,             0.96279,             0.74564,            0.024582,           0.0067979,          0.00094537,           0.0043273,           0.0043273,           0.0043273
                 575,            0.018837,           0.0098185,           0.0033309,             0.89063,             0.95357,             0.95084,             0.73777,            0.024506,           0.0067998,          0.00095811,           0.0043174,           0.0043174,           0.0043174
                 576,            0.018149,           0.0096576,           0.0023905,             0.94145,             0.89978,             0.95403,             0.73965,            0.024517,           0.0068481,          0.00090817,           0.0043075,           0.0043075,           0.0043075
                 577,            0.019756,           0.0094279,           0.0033557,             0.93305,             0.89955,             0.95545,             0.74311,            0.024765,           0.0069946,           0.0010097,           0.0042976,           0.0042976,           0.0042976
                 578,            0.019024,           0.0093062,           0.0020067,             0.88648,             0.94868,             0.95206,              0.7433,            0.024268,           0.0071355,           0.0010263,           0.0042877,           0.0042877,           0.0042877
                 579,            0.018587,           0.0096527,           0.0029605,             0.94161,             0.93665,             0.96084,             0.73843,            0.024167,           0.0071912,          0.00091074,           0.0042778,           0.0042778,           0.0042778
                 580,            0.018827,           0.0092221,           0.0027641,              0.9459,             0.92704,             0.96344,             0.73455,            0.024799,           0.0070536,          0.00097438,           0.0042679,           0.0042679,           0.0042679
                 581,            0.018111,           0.0094621,           0.0023557,             0.94939,              0.9079,             0.95196,             0.72643,            0.025344,           0.0070616,          0.00089687,            0.004258,            0.004258,            0.004258
                 582,            0.018213,           0.0095649,           0.0020494,             0.94302,             0.88457,              0.9409,             0.71443,            0.025419,           0.0070443,          0.00097189,           0.0042481,           0.0042481,           0.0042481
                 583,            0.018498,           0.0093482,           0.0027042,             0.91977,             0.90466,             0.93822,             0.71805,            0.024937,           0.0070385,          0.00099427,           0.0042382,           0.0042382,           0.0042382
                 584,            0.018104,           0.0090727,           0.0021793,             0.92558,             0.90476,             0.93831,             0.72123,            0.024902,           0.0069717,           0.0010444,           0.0042283,           0.0042283,           0.0042283
                 585,            0.018387,           0.0092828,           0.0025399,              0.9386,             0.94393,             0.96281,             0.74313,            0.024731,            0.006791,           0.0010126,           0.0042184,           0.0042184,           0.0042184
                 586,            0.018506,           0.0095586,           0.0020786,             0.93316,             0.94605,             0.96427,             0.75287,            0.024556,           0.0067932,          0.00095229,           0.0042085,           0.0042085,           0.0042085
                 587,             0.01858,           0.0093281,           0.0026961,             0.93821,             0.93831,             0.95912,             0.74714,            0.024334,           0.0067062,           0.0009747,           0.0041986,           0.0041986,           0.0041986
                 588,            0.018958,           0.0095221,           0.0019514,             0.93515,              0.9477,             0.96607,              0.7469,            0.024619,           0.0066994,           0.0011557,           0.0041887,           0.0041887,           0.0041887
                 589,            0.018088,           0.0091464,           0.0021787,              0.9404,             0.94708,             0.96735,             0.75121,            0.024412,            0.006775,           0.0011902,           0.0041788,           0.0041788,           0.0041788
                 590,            0.017816,           0.0095243,           0.0018542,             0.89674,              0.9535,             0.95643,             0.73862,            0.024381,           0.0068591,           0.0013076,           0.0041689,           0.0041689,           0.0041689
                 591,            0.017643,           0.0093178,           0.0017027,             0.90248,             0.95086,             0.95745,             0.73956,            0.024343,            0.006861,           0.0011909,            0.004159,            0.004159,            0.004159
                 592,             0.01934,           0.0092973,           0.0022255,             0.90394,             0.95325,             0.95723,             0.73883,            0.024264,           0.0068507,           0.0012365,           0.0041491,           0.0041491,           0.0041491
                 593,            0.018428,           0.0095541,           0.0018322,             0.92962,             0.94095,             0.95518,              0.7449,              0.0241,           0.0068185,           0.0012126,           0.0041392,           0.0041392,           0.0041392
                 594,            0.017657,           0.0090582,            0.001752,             0.96341,             0.94158,             0.96927,             0.75198,            0.024514,           0.0067724,           0.0011902,           0.0041293,           0.0041293,           0.0041293
                 595,            0.017731,           0.0095166,           0.0023844,             0.90752,             0.95694,             0.95472,             0.75146,            0.024648,           0.0068385,           0.0013532,           0.0041194,           0.0041194,           0.0041194
                 596,            0.018404,           0.0088116,           0.0018427,             0.90995,             0.95694,              0.9517,             0.74578,            0.024464,           0.0069743,           0.0013938,           0.0041095,           0.0041095,           0.0041095
                 597,            0.017625,           0.0092844,           0.0019326,             0.90548,             0.95633,             0.94982,             0.74452,             0.02441,           0.0070978,           0.0014015,           0.0040996,           0.0040996,           0.0040996
                 598,            0.017789,           0.0090599,           0.0019003,             0.87794,             0.95931,             0.94965,             0.74751,            0.024631,           0.0070699,           0.0014065,           0.0040897,           0.0040897,           0.0040897
                 599,            0.018187,            0.009256,           0.0019683,             0.95791,             0.88946,             0.95088,             0.74156,            0.024948,           0.0071085,           0.0012579,           0.0040798,           0.0040798,           0.0040798
                 600,            0.018048,           0.0094824,           0.0022838,             0.96066,             0.88896,             0.95223,              0.7413,            0.025022,           0.0070921,           0.0013044,           0.0040699,           0.0040699,           0.0040699
                 601,            0.017796,           0.0090048,           0.0021743,             0.95726,             0.89351,             0.95452,             0.74642,            0.025222,           0.0070229,           0.0013117,             0.00406,             0.00406,             0.00406
                 602,            0.018296,           0.0091726,           0.0018074,             0.94699,             0.90126,             0.95504,             0.74627,            0.025374,           0.0069757,           0.0012708,           0.0040501,           0.0040501,           0.0040501
                 603,            0.019107,           0.0091613,           0.0020873,             0.93655,             0.93559,             0.96617,             0.74631,            0.025817,           0.0069784,           0.0011391,           0.0040402,           0.0040402,           0.0040402
                 604,            0.018095,           0.0089534,           0.0020021,             0.93368,             0.94308,             0.95996,             0.73222,            0.026312,            0.007078,           0.0010405,           0.0040303,           0.0040303,           0.0040303
                 605,            0.018904,           0.0097436,           0.0026072,             0.93172,             0.93851,             0.96067,             0.73575,            0.025546,           0.0070031,           0.0009931,           0.0040204,           0.0040204,           0.0040204
                 606,            0.017341,           0.0092768,           0.0017433,             0.95703,             0.89539,             0.94879,             0.73877,            0.025064,           0.0070309,           0.0010049,           0.0040105,           0.0040105,           0.0040105
                 607,            0.018299,           0.0090732,           0.0015432,             0.94895,             0.89783,             0.94819,              0.7433,            0.025169,           0.0070358,          0.00094622,           0.0040006,           0.0040006,           0.0040006
                 608,            0.017281,           0.0089887,           0.0017754,             0.95037,             0.89611,             0.94901,             0.73941,            0.025175,           0.0069513,          0.00089357,           0.0039907,           0.0039907,           0.0039907
                 609,            0.017547,           0.0089108,           0.0018826,             0.96028,             0.89831,             0.95013,             0.73719,            0.025267,           0.0070358,           0.0009119,           0.0039808,           0.0039808,           0.0039808
                 610,            0.017378,           0.0094381,           0.0020999,             0.95047,             0.90028,             0.95178,             0.73436,            0.025075,           0.0070356,           0.0010274,           0.0039709,           0.0039709,           0.0039709
                 611,            0.017662,           0.0092475,            0.002552,             0.94672,             0.89999,              0.9472,             0.73231,            0.024727,           0.0070523,            0.001044,            0.003961,            0.003961,            0.003961
                 612,            0.018803,           0.0092723,           0.0027535,             0.95594,             0.90424,             0.94677,             0.73385,            0.024889,           0.0069537,          0.00095254,           0.0039511,           0.0039511,           0.0039511
                 613,            0.018365,           0.0093378,           0.0024545,             0.92331,             0.94742,             0.95873,             0.73957,            0.025512,           0.0069131,          0.00096024,           0.0039412,           0.0039412,           0.0039412
                 614,            0.017967,           0.0090388,            0.001545,             0.92682,             0.93875,             0.96361,              0.7412,            0.026097,           0.0068449,           0.0010445,           0.0039313,           0.0039313,           0.0039313
                 615,            0.017396,           0.0088453,           0.0015435,             0.92905,             0.93663,             0.96395,             0.75444,            0.026568,           0.0069009,          0.00098909,           0.0039214,           0.0039214,           0.0039214
                 616,             0.01845,           0.0095116,            0.002226,              0.9341,             0.93584,              0.9596,             0.73961,            0.026528,            0.007059,          0.00089895,           0.0039115,           0.0039115,           0.0039115
                 617,            0.018184,           0.0091723,           0.0024743,             0.94427,             0.93309,              0.9629,             0.74635,            0.026465,           0.0071159,          0.00094645,           0.0039016,           0.0039016,           0.0039016
                 618,              0.0178,           0.0090795,           0.0022529,              0.9445,             0.93578,             0.96441,             0.74246,            0.026282,           0.0070654,          0.00093412,           0.0038917,           0.0038917,           0.0038917
                 619,            0.018018,           0.0092777,           0.0026739,             0.93314,              0.9397,             0.96193,              0.7443,            0.025924,           0.0070662,          0.00093852,           0.0038818,           0.0038818,           0.0038818
                 620,            0.017638,           0.0088624,           0.0020319,             0.93753,             0.93249,             0.95949,             0.74236,            0.025958,           0.0071628,           0.0010634,           0.0038719,           0.0038719,           0.0038719
                 621,            0.018196,            0.008865,           0.0021728,             0.93641,             0.93136,             0.95966,             0.73921,            0.026284,           0.0072503,           0.0011331,            0.003862,            0.003862,            0.003862
                 622,            0.018184,           0.0092566,           0.0025019,             0.94833,             0.90008,             0.94681,             0.73479,            0.026377,           0.0071957,           0.0012943,           0.0038521,           0.0038521,           0.0038521
                 623,            0.018029,           0.0090672,           0.0023229,             0.95872,             0.89302,              0.9457,             0.73867,            0.026448,           0.0072246,            0.001274,           0.0038422,           0.0038422,           0.0038422
                 624,            0.017894,           0.0091941,           0.0025226,             0.95141,             0.88705,             0.94127,             0.72846,            0.026502,           0.0072246,           0.0010587,           0.0038323,           0.0038323,           0.0038323
                 625,            0.018072,           0.0091872,           0.0024513,               0.942,              0.8915,             0.94197,             0.72636,            0.026237,           0.0071889,          0.00094785,           0.0038224,           0.0038224,           0.0038224
                 626,            0.017106,           0.0092381,           0.0023379,             0.93381,             0.91305,             0.94543,             0.72791,            0.025734,           0.0072021,           0.0010094,           0.0038125,           0.0038125,           0.0038125
                 627,            0.017722,            0.009116,           0.0022049,             0.96049,             0.90684,             0.94438,             0.72703,            0.025565,            0.007159,           0.0011294,           0.0038026,           0.0038026,           0.0038026
                 628,            0.017931,           0.0090646,           0.0026571,               0.954,             0.90928,             0.95146,             0.72967,            0.025241,           0.0071495,           0.0012379,           0.0037927,           0.0037927,           0.0037927
                 629,            0.018359,           0.0091656,           0.0027965,             0.95419,             0.89987,             0.95531,             0.72884,            0.025334,           0.0070875,           0.0014233,           0.0037828,           0.0037828,           0.0037828
                 630,            0.018056,           0.0090945,           0.0019319,             0.91404,             0.92706,              0.9524,             0.72533,            0.025484,           0.0071382,           0.0013287,           0.0037729,           0.0037729,           0.0037729
                 631,            0.016845,           0.0089593,           0.0018331,             0.91541,              0.9362,             0.95389,             0.73248,            0.025439,           0.0071658,           0.0017434,            0.003763,            0.003763,            0.003763
                 632,            0.017465,           0.0093623,           0.0020496,             0.90538,              0.9514,             0.95227,             0.73334,            0.025605,           0.0071275,           0.0016662,           0.0037531,           0.0037531,           0.0037531
                 633,            0.017987,           0.0090482,            0.002557,             0.92214,             0.94699,             0.95179,             0.73799,            0.025498,           0.0070504,           0.0013119,           0.0037432,           0.0037432,           0.0037432
                 634,            0.018791,           0.0091278,           0.0026205,             0.92497,             0.94955,             0.95124,             0.72919,            0.025374,           0.0070298,           0.0012371,           0.0037333,           0.0037333,           0.0037333
                 635,            0.017094,           0.0091817,           0.0016627,             0.92433,             0.94269,             0.95308,             0.73432,            0.025413,           0.0070522,           0.0012747,           0.0037234,           0.0037234,           0.0037234
                 636,            0.017375,           0.0091972,           0.0020009,             0.91453,             0.94755,             0.95015,             0.72563,            0.025323,           0.0070219,           0.0011932,           0.0037135,           0.0037135,           0.0037135
                 637,            0.017737,            0.008699,           0.0028065,             0.91428,             0.95163,             0.94979,             0.72825,            0.025459,            0.007033,           0.0011674,           0.0037036,           0.0037036,           0.0037036
                 638,            0.017691,           0.0087673,           0.0023296,             0.91163,              0.9507,             0.95133,             0.73339,            0.025425,           0.0070815,           0.0012102,           0.0036937,           0.0036937,           0.0036937
                 639,            0.018692,           0.0093268,           0.0026926,              0.8965,             0.94142,             0.95273,             0.73274,            0.025305,           0.0071095,           0.0013432,           0.0036838,           0.0036838,           0.0036838
